BJD - 2454833, Corrected Flux
2318.297589227, 0.999651983,
2318.358884754, 0.999725101,
2318.379316595, 0.999719122,
2318.399748537, 0.999732815,
2318.420180378, 0.999729050,
2318.440612119, 0.999741767,
2318.461044059, 0.999712050,
2318.481475799, 0.999729804,
2318.501907639, 0.999756034,
2318.522339578, 0.999747901,
2318.583635095, 0.999725902,
2318.604066833, 0.999717664,
2318.624498771, 0.999696449,
2318.644930609, 0.999708336,
2318.665362346, 0.999754005,
2318.685794283, 0.999765035,
2318.706226120, 0.999656464,
2318.726657857, 0.999735818,
2318.747089793, 0.999719107,
2318.767521629, 0.999678349,
2318.787953464, 0.999756101,
2318.828817134, 0.999742383,
2318.849248969, 0.999683054,
2318.869680903, 0.999682857,
2318.890112637, 0.999655209,
2318.910544471, 0.999706917,
2318.930976405, 0.999733110,
2318.951408138, 0.999660994,
2318.971839971, 0.999702837,
2318.992271903, 0.999665166,
2319.012703635, 0.999638061,
2319.033135567, 0.999715086,
2319.073999130, 0.999662362,
2319.094431061, 0.999652942,
2319.114862892, 0.999653141,
2319.135294622, 0.999639253,
2319.155726553, 0.999642683,
2319.176158283, 0.999688011,
2319.196590112, 0.999708370,
2319.217022041, 0.999671570,
2319.237453770, 0.999740750,
2319.257885599, 0.999659723,
2319.278317527, 0.999677855,
2319.298749355, 0.999592123,
2319.319181083, 0.999653586,
2319.339613010, 0.999700298,
2319.360044838, 0.999669881,
2319.380476565, 0.999673608,
2319.400908491, 0.999646702,
2319.421340317, 0.999717178,
2319.441772243, 0.999661643,
2319.462203969, 0.999728422,
2319.482635794, 0.999669280,
2319.503067720, 0.999620335,
2319.523499444, 0.999350939,
2319.564363193, 0.999636652,
2319.584794917, 0.999655710,
2319.605226741, 0.999666180,
2319.625658664, 0.999643371,
2319.646090387, 0.999544316,
2319.666522210, 0.999622575,
2319.686954132, 0.999612778,
2319.707385954, 0.999564799,
2319.727817676, 0.999663596,
2319.748249598, 0.999668620,
2319.768681419, 0.999685321,
2319.809545061, 0.999691646,
2319.829976881, 0.999677289,
2319.850408701, 0.999645839,
2319.870840521, 0.999604790,
2319.891272240, 0.999656018,
2319.911704160, 0.999642202,
2319.932135979, 0.999626397,
2319.952567797, 0.999576356,
2319.972999616, 0.999601249,
2319.993431434, 0.999600556,
2320.013863151, 0.999592283,
2320.034295069, 0.999538305,
2320.054726886, 0.999575622,
2320.075158603, 0.999625648,
2320.095590520, 0.999536833,
2320.116022336, 0.999611029,
2320.136454152, 0.999588413,
2320.156885968, 0.999560225,
2320.177317783, 0.999479103,
2320.197749598, 0.999579972,
2320.218181413, 0.999581888,
2320.238613228, 0.999568625,
2320.259045142, 0.999560996,
2320.299908670, 0.999575026,
2320.320340584, 0.999589359,
2320.340772397, 0.999590310,
2320.361204110, 0.999617031,
2320.381636022, 0.999587338,
2320.402067835, 0.999614842,
2320.422499547, 0.999597944,
2320.442931459, 0.999537880,
2320.463363270, 0.999576821,
2320.483794981, 0.999550952,
2320.504226892, 0.999530515,
2320.524658703, 0.999561321,
2320.545090513, 0.999548120,
2320.565522323, 0.999638726,
2320.585954133, 0.999518689,
2320.606385942, 0.999443803,
2320.626817752, 0.999482578,
2320.647249560, 0.999631752,
2320.667681369, 0.999585199,
2320.688113177, 0.999559394,
2320.708544985, 0.999575150,
2320.728976793, 0.999569566,
2320.749408601, 0.999571099,
2320.790272315, 0.999667480,
2320.810704021, 0.999583216,
2320.831135828, 0.999673161,
2320.851567734, 0.999623067,
2320.871999440, 0.999630269,
2320.892431245, 0.999571299,
2320.912863151, 0.999591312,
2320.933294856, 0.999664621,
2320.953726660, 0.999660433,
2320.974158565, 0.999654363,
2320.994590269, 0.999654434,
2321.015022073, 0.999671399,
2321.035453976, 0.999572585,
2321.055885680, 0.999557191,
2321.076317583, 0.999623365,
2321.096749385, 0.999617340,
2321.117181188, 0.999603616,
2321.137612990, 0.999616346,
2321.158044792, 0.999661787,
2321.178476594, 0.999602221,
2321.198908395, 0.999615017,
2321.219340196, 0.999568354,
2321.239771997, 0.999631481,
2321.280635598, 0.999538953,
2321.301067398, 0.999576369,
2321.321499297, 0.999634557,
2321.341930997, 0.999635531,
2321.362362796, 0.999607323,
2321.382794595, 0.999571688,
2321.403226393, 0.999654298,
2321.423658092, 0.999615410,
2321.444089990, 0.999607394,
2321.464521787, 0.999554610,
2321.484953685, 0.999675486,
2321.505385382, 0.999648471,
2321.525817179, 0.999630095,
2321.546249076, 0.999648739,
2321.566680772, 0.999632853,
2321.587112568, 0.999623395,
2321.607544464, 0.999693880,
2321.627976260, 0.999640728,
2321.648407955, 0.999612835,
2321.668839850, 0.999634337,
2321.689271645, 0.999668858,
